[0.03637354 0.63059866 0.33302778],[0.00052734 0.02789837 0.01050084],[0.00149154 0.07890851 0.02970087]
[0.03120794 0.02375761 0.9450344 ],[6.47258846e-02 2.69373890e-07 2.50552378e-07],[1.83072448e-01 7.61904418e-07 7.08669142e-07]
[0.01956187 0.04206667 0.9383714 ],[6.96253862e-02 6.31716367e-07 7.14348498e-07],[1.96930331e-01 1.78676371e-06 2.02048267e-06]
[0.05569351 0.18407488 0.76023155],[8.58023815e-02 2.66761794e-05 3.88530191e-05],[2.42685783e-01 7.54516295e-05 1.09892933e-04]
[0.03041563 0.22608726 0.7434972 ],[0.02298504 0.00026699 0.00875827],[0.06501151 0.00075515 0.02477212]
[0.01791112 0.1763929  0.805696  ],[5.51563065e-02 1.01079205e-05 1.06651191e-04],[1.56005593e-01 2.85895166e-05 3.01655123e-04]
[0.10230258 0.08949251 0.80820495],[4.25780264e-02 1.81232596e-05 3.68552920e-04],[1.20428845e-01 5.12603191e-05 1.04242508e-03]
[0.02760801 0.01532625 0.9570658 ],[6.70709064e-02 2.60974077e-06 1.13592115e-06],[1.89705171e-01 7.38146158e-06 3.21287019e-06]
[0.022652   0.01553123 0.9618168 ],[6.91077348e-02 8.11872819e-07 1.19625240e-06],[1.95466192e-01 2.29632310e-06 3.38351272e-06]
[0.07773986 0.08317808 0.839082  ],[6.90678428e-02 6.72588888e-05 1.65901855e-05],[1.95353360e-01 1.90236865e-04 4.69241308e-05]
[0.03713584 0.03994915 0.922915  ],[7.06291073e-02 1.72531583e-06 1.16904836e-06],[1.99769283e-01 4.87993009e-06 3.30656808e-06]
[0.0199348  0.06590903 0.9141561 ],[6.66203238e-02 4.26990112e-07 5.21915225e-07],[1.88430731e-01 1.20771041e-06 1.47619918e-06]
[0.13501869 0.02894626 0.8360351 ],[7.21705845e-02 1.11022469e-05 3.48936842e-05],[2.04129239e-01 3.14018962e-05 9.86942428e-05]
[0.72452086 0.01150667 0.26397243],[3.15542233e-05 9.95518290e-04 3.31883728e-02],[8.92488210e-05 2.81575093e-03 9.38708939e-02]
[0.01421713 0.01766155 0.96812135],[6.68595496e-02 3.49076862e-07 3.54618128e-07],[1.89107364e-01 9.87338465e-07 1.00301153e-06]
[0.25510976 0.01729747 0.7275928 ],[2.06737598e-02 2.82792701e-03 4.19784046e-05],[0.05847422 0.00799859 0.00011873]
[0.08142889 0.05048453 0.8680866 ],[7.42662344e-02 9.39906951e-06 4.55385945e-06],[2.10056632e-01 2.65845832e-05 1.28802596e-05]
[0.10350273 0.06463179 0.8318655 ],[8.57736113e-02 1.16045056e-05 1.20018602e-05],[2.42604409e-01 3.28224983e-05 3.39463869e-05]
[0.07195318 0.07242847 0.85561836],[8.14387021e-02 1.12440962e-05 1.72049343e-05],[2.30343434e-01 3.18031066e-05 4.86629029e-05]
[0.18938418 0.01703786 0.7935779 ],[6.04886118e-02 1.54798642e-05 2.68273269e-06],[1.71087630e-01 4.37836677e-05 7.58791392e-06]
[0.02636711 0.36893988 0.60469294],[0.0114849  0.0004078  0.02224167],[0.03248422 0.00115343 0.06290895]
[0.19703254 0.05339836 0.7495691 ],[7.87275139e-02 3.08078560e-05 1.47593082e-05],[2.22675036e-01 8.71377755e-05 4.17456276e-05]
[0.18249722 0.06206325 0.7554396 ],[0.01967488 0.00023344 0.00929432],[0.05564897 0.00066027 0.0262883 ]
[0.05665038 0.27495366 0.668396  ],[0.03782949 0.00375931 0.0002296 ],[0.10699795 0.01063295 0.00064941]
[0.04864977 0.03339133 0.9179589 ],[6.63846818e-02 8.23837533e-07 5.32957889e-07],[1.87764235e-01 2.33016442e-06 1.50743255e-06]
[0.09739593 0.04657421 0.85602987],[7.41150001e-02 1.85852665e-06 2.46717567e-06],[2.09628877e-01 5.25670719e-06 6.97822660e-06]
[0.02776351 0.30023327 0.67200315],[0.03377384 0.00015943 0.00345597],[0.09552686 0.00045094 0.00977495]
[0.02167963 0.03296168 0.94535875],[6.84215236e-02 8.13368875e-07 1.29013855e-06],[1.93525293e-01 2.30055459e-06 3.64906288e-06]
[0.05110385 0.23211728 0.7167789 ],[6.81312990e-02 3.51371832e-05 1.66568582e-04],[1.92704414e-01 9.93829619e-05 4.71127096e-04]
[0.46524516 0.01842676 0.5163281 ],[0.0114654  0.02241352 0.00040263],[0.03242905 0.063395   0.00113881]
[0.43190706 0.02421952 0.5438734 ],[0.05640688 0.00161093 0.00021827],[0.15954274 0.00455641 0.00061736]
[0.02278617 0.02554407 0.9516698 ],[6.66844246e-02 3.57767677e-07 3.82121615e-07],[1.88612035e-01 1.01191980e-06 1.08080314e-06]
[0.5056943  0.04024198 0.45406374],[0.00339589 0.10472258 0.0028719 ],[0.00960502 0.29620018 0.00812295]
[0.01706674 0.022041   0.9608923 ],[6.28801041e-02 3.49682499e-07 2.50369934e-07],[1.77851792e-01 9.89051465e-07 7.08153113e-07]
[0.01402942 0.01528417 0.97068644],[6.36251526e-02 1.94950529e-07 1.96783994e-07],[1.79959108e-01 5.51403365e-07 5.56589187e-07]
[0.01543085 0.01408981 0.97047937],[6.42473292e-02 2.94299510e-07 2.53395242e-07],[1.81718889e-01 8.32404718e-07 7.16709976e-07]
[0.01904406 0.38417837 0.59677756],[0.00113922 0.00394255 0.07084936],[0.00322221 0.01115123 0.20039225]
[0.06481773 0.03823142 0.89695084],[7.44128417e-02 1.80746126e-06 2.29298370e-06],[2.10471300e-01 5.11227246e-06 6.48553729e-06]
[0.01357433 0.01677313 0.9696525 ],[6.33343959e-02 2.04712653e-07 1.93375188e-07],[1.79136723e-01 5.79014820e-07 5.46947626e-07]
[0.11786094 0.08401182 0.7981272 ],[6.92311719e-02 9.15846892e-05 2.22368988e-05],[1.95815324e-01 2.59040619e-04 6.28954478e-05]
[0.02358112 0.04655574 0.92986315],[6.52118525e-02 3.03077546e-07 3.51524555e-07],[1.84446973e-01 8.57232751e-07 9.94261587e-07]
[0.0238091  0.46345773 0.51273316],[0.00721549 0.00069606 0.04202237],[0.0204085  0.00196875 0.1188572 ]
[0.01471084 0.01671015 0.968579  ],[6.36519820e-02 1.95078917e-07 1.94652594e-07],[1.80034993e-01 5.51766501e-07 5.50560676e-07]
[0.45968133 0.02170297 0.51861566],[0.00129139 0.0644214  0.00532209],[0.00365262 0.18221123 0.01505314]
[0.17496352 0.02799733 0.7970391 ],[7.80843879e-02 2.05676908e-05 1.03571084e-05],[2.20856001e-01 5.81742146e-05 2.92943263e-05]
[0.01680109 0.01386218 0.96933675],[6.39325621e-02 2.13244065e-07 2.24421608e-07],[1.80828593e-01 6.03145298e-07 6.34760165e-07]
[0.01654619 0.01575071 0.9677031 ],[6.37858955e-02 2.92970413e-07 2.42213872e-07],[1.80413757e-01 8.28645462e-07 6.85084286e-07]
[0.27992803 0.03691131 0.68316066],[5.15971618e-02 3.07040009e-04 2.49059413e-05],[1.45938812e-01 8.68440290e-04 7.04446398e-05]
[0.03780403 0.02619915 0.9359969 ],[6.32117786e-02 4.26383995e-07 2.89353921e-07],[1.78789909e-01 1.20599606e-06 8.18416478e-07]
[0.01595587 0.37811902 0.60592514],[0.00343168 0.00107545 0.07377581],[0.00970624 0.00304184 0.2086695 ]
[0.01062213 0.10768204 0.8816958 ],[6.56091205e-02 3.82784711e-07 4.93258136e-07],[1.85570616e-01 1.08267866e-06 1.39514469e-06]
[0.0301741  0.01196801 0.9578579 ],[6.56929675e-02 4.40117586e-07 3.61083120e-07],[1.85807771e-01 1.24484052e-06 1.02129729e-06]
[0.01899369 0.02183693 0.95916945],[6.57921518e-02 2.99239101e-07 2.89762545e-07],[1.86088307e-01 8.46375990e-07 8.19572241e-07]
[0.2185537  0.01119345 0.77025276],[6.05422181e-02 6.47920998e-05 9.52465879e-06],[1.71239252e-01 1.83259732e-04 2.69398033e-05]
[0.13832916 0.02043704 0.84123373],[6.71485795e-02 1.25995878e-06 3.03351896e-06],[1.89924864e-01 3.56370158e-06 8.58008730e-06]
[0.18245766 0.01663182 0.80091053],[6.54708917e-02 8.61946135e-06 2.35876251e-06],[1.85179646e-01 2.43795183e-05 6.67158786e-06]
[0.05228912 0.02126705 0.9264438 ],[7.46246414e-02 2.86976181e-06 2.10704752e-06],[2.11070360e-01 8.11691215e-06 5.95963037e-06]
[0.32086152 0.01555226 0.66358626],[0.01731619 0.00928412 0.00017601],[0.04897759 0.02625947 0.00049783]
[0.02535567 0.06367724 0.91096705],[6.51321000e-02 1.92532989e-06 6.81149648e-06],[1.84221398e-01 5.44565530e-06 1.92658214e-05]
[0.17279051 0.08856312 0.73864645],[0.04319791 0.00297492 0.0002419 ],[0.12218215 0.00841434 0.00068419]
[0.066938  0.0274404 0.9056217],[6.50589735e-02 1.44717538e-06 6.79857210e-07],[1.84014565e-01 4.09323009e-06 1.92292657e-06]
[0.13630426 0.03445693 0.8292387 ],[6.48310882e-02 3.58816509e-05 7.27858808e-06],[1.83370008e-01 1.01488635e-04 2.05869560e-05]
[0.10100756 0.08762998 0.81136245],[7.26399377e-02 1.34241237e-06 1.16890092e-06],[2.05456770e-01 3.79691557e-06 3.30615107e-06]
[0.01397503 0.02109354 0.9649314 ],[6.38383456e-02 2.16958255e-07 2.07994878e-07],[1.80562108e-01 6.13650613e-07 5.88298354e-07]
[0.0187375  0.01503972 0.96622276],[6.55445180e-02 2.82836188e-07 2.97091068e-07],[1.85387893e-01 7.99981547e-07 8.40300435e-07]
[0.06762182 0.1592913  0.7730869 ],[4.54459738e-02 3.07879078e-05 5.05385327e-04],[1.28540625e-01 8.70813535e-05 1.42944557e-03]
[0.09400351 0.03370443 0.8722921 ],[5.40348457e-02 1.71176672e-04 1.62825497e-05],[1.52833623e-01 4.84160741e-04 4.60540051e-05]
[0.46135584 0.03158855 0.5070557 ],[0.05790916 0.00538433 0.00101031],[0.16379183 0.01522919 0.00285758]
[0.01855839 0.02730681 0.9541349 ],[6.63523904e-02 3.75012064e-07 3.43978054e-07],[1.87672901e-01 1.06069429e-06 9.72916858e-07]
[0.02260655 0.02287317 0.9545203 ],[6.32486863e-02 2.56492724e-07 2.14867756e-07],[1.78894300e-01 7.25470978e-07 6.07737790e-07]
[0.10403766 0.2958276  0.6001347 ],[0.01679758 0.00109742 0.02915579],[0.04751074 0.00310397 0.08246501]
[0.07002573 0.09163023 0.83834404],[7.31233752e-02 2.50396773e-06 4.31488670e-06],[2.06824138e-01 7.08229025e-06 1.22043426e-05]
[0.27055132 0.09029725 0.63915145],[0.09327031 0.00032611 0.00047732],[0.26380828 0.00092237 0.00135007]
[0.04290377 0.14517389 0.81192225],[4.75799413e-02 2.03169209e-05 3.05294154e-04],[1.34576397e-01 5.74649301e-05 8.63502266e-04]
[0.01459361 0.01793823 0.9674681 ],[6.39181160e-02 2.15247918e-07 2.08721102e-07],[1.80787733e-01 6.08813050e-07 5.90352427e-07]
[0.06002415 0.20991078 0.73006505],[0.02857228 0.00021989 0.00560087],[0.08081461 0.00062193 0.01584165]
[0.6891239  0.01889871 0.29197738],[0.00036281 0.02366449 0.00991502],[0.00102619 0.06693329 0.02804391]
[0.1437714  0.10327235 0.75295633],[0.08435017 0.00052495 0.00023852],[0.23857831 0.00148477 0.00067465]
[0.02458952 0.3581089  0.6173016 ],[0.01714621 0.0006623  0.02081689],[0.0484968  0.00187328 0.05887906]
[0.0113087  0.02549108 0.9632002 ],[6.71447662e-02 4.30480341e-07 4.01541671e-07],[1.89914078e-01 1.21758227e-06 1.13573135e-06]
[0.01458077 0.64310145 0.3423178 ],[0.00086026 0.00571103 0.05222403],[0.00243317 0.01615324 0.14771187]
[0.17998977 0.09652926 0.723481  ],[6.00957075e-02 4.23703129e-04 5.83819672e-05],[1.69976329e-01 1.19841342e-03 1.65129140e-04]
[0.01467136 0.01887062 0.966458  ],[6.44653400e-02 2.51713419e-07 2.36603114e-07],[1.82335516e-01 7.11953062e-07 6.69214666e-07]
[0.01350584 0.01621377 0.9702804 ],[6.37802530e-02 2.01628738e-07 1.99985213e-07],[1.80397798e-01 5.70292191e-07 5.65643601e-07]
[0.06268472 0.12431785 0.8129974 ],[9.13481108e-02 4.45833973e-05 5.08790278e-05],[2.58371474e-01 1.26100890e-04 1.43907622e-04]
[0.02514976 0.01616783 0.9586824 ],[6.31834346e-02 3.77747382e-07 2.68525642e-07],[1.78709740e-01 1.06843094e-06 7.59505210e-07]
[0.01549339 0.01729219 0.9672144 ],[6.49022483e-02 2.71445811e-07 3.03912874e-07],[1.83571280e-01 7.67764693e-07 8.59595416e-07]
[0.02089182 0.0137531  0.96535504],[6.43130709e-02 2.55803473e-07 2.35325508e-07],[1.81904834e-01 7.23521481e-07 6.65601051e-07]
[0.01536132 0.01423831 0.97040033],[6.28145960e-02 1.90818478e-07 2.19506661e-07],[1.77666507e-01 5.39716158e-07 6.20858595e-07]
[0.04559206 0.07709406 0.8773139 ],[7.93546818e-02 5.16609144e-06 6.76187369e-06],[2.24448934e-01 1.46119132e-05 1.91254670e-05]
[0.24992791 0.03020581 0.7198663 ],[0.05172954 0.00356428 0.00044255],[0.14631323 0.0100813  0.00125171]
[0.01688539 0.83215255 0.15096202],[5.73542559e-06 4.28932028e-02 1.28087745e-04],[1.62222333e-05 1.21320298e-01 3.62286852e-04]
[0.0279796  0.47650024 0.4955202 ],[0.00056149 0.00656876 0.03946458],[0.00158812 0.01857926 0.11162268]
[0.03851089 0.34964806 0.6118411 ],[0.0098594  0.00054111 0.02963663],[0.0278866  0.00153049 0.08382504]
[0.01321666 0.01658114 0.9702021 ],[6.31899879e-02 1.88575212e-07 1.99530589e-07],[1.78728276e-01 5.33371246e-07 5.64357730e-07]
[0.01797459 0.01468708 0.9673383 ],[6.29734969e-02 1.96926515e-07 2.27136212e-07],[1.78115947e-01 5.56992296e-07 6.42438223e-07]
[0.00684035 0.73877823 0.25438142],[9.12540183e-06 4.02186198e-02 2.46508705e-04],[2.58105341e-05 1.13755435e-01 6.97231907e-04]
[0.11118799 0.15097608 0.73783594],[7.93979879e-02 2.33606049e-04 8.93806019e-05],[0.22457142 0.00066074 0.00025281]
[0.06898803 0.02568488 0.905327  ],[7.25667238e-02 1.45331838e-06 1.19842998e-06],[2.05249690e-01 4.11060514e-06 3.38967186e-06]
[0.32727095 0.18303762 0.48969138],[7.93724925e-02 3.33061294e-05 1.64014405e-05],[2.24499311e-01 9.42039598e-05 4.63902792e-05]
[0.10855355 0.20466457 0.6867819 ],[0.04550939 0.00021487 0.0026057 ],[0.12872001 0.00060774 0.00737003]
[0.12696318 0.16495809 0.70807874],[0.03968091 0.00015963 0.00252048],[0.11223456 0.00045149 0.00712899]
[0.12045059 0.05153238 0.8280171 ],[7.17827051e-02 4.88343300e-05 1.43354621e-05],[2.03032150e-01 1.38124344e-04 4.05468099e-05]
[0.37837094 0.04664506 0.574984  ],[0.00712526 0.08626751 0.00349541],[0.02015327 0.24400137 0.00988653]
[0.07596454 0.05298897 0.8710465 ],[6.81717550e-02 1.42675714e-06 3.21580759e-06],[1.92818841e-01 4.03547861e-06 9.09567743e-06]
[0.05871501 0.16154024 0.77974474],[8.37357781e-02 9.12020897e-05 1.88582419e-04],[0.23684055 0.00025796 0.00053339]
[0.08938637 0.09320531 0.8174083 ],[6.78101281e-02 1.12386934e-04 2.33630755e-05],[1.91796006e-01 3.17878253e-04 6.60807564e-05]
[0.15476346 0.09802543 0.7472111 ],[0.01846931 0.01416855 0.00038613],[0.0522391  0.04007472 0.00109214]
[0.04665856 0.02629999 0.9270415 ],[6.65065963e-02 2.73951480e-06 1.13835979e-06],[1.88109061e-01 7.74851797e-06 3.21976770e-06]
[0.01558133 0.01656207 0.96785665],[6.45920974e-02 2.37731586e-07 2.48798644e-07],[1.82694040e-01 6.72406467e-07 7.03708834e-07]
[0.03388096 0.09848062 0.86763847],[7.10634634e-02 4.04652559e-06 1.04823309e-05],[2.00997828e-01 1.14453027e-05 2.96485089e-05]
[0.2628831  0.01567461 0.72144234],[6.05577474e-02 1.05221060e-04 1.42544332e-05],[1.71283175e-01 2.97610101e-04 4.03176254e-05]
[0.0160464  0.0152835  0.96867007],[6.57858075e-02 2.97369731e-07 3.14263837e-07],[1.86070362e-01 8.41088613e-07 8.88872361e-07]
[0.07437164 0.27513206 0.65049624],[0.03667071 0.00097896 0.01149112],[0.10372043 0.00276891 0.03250181]
[0.04185082 0.01621803 0.9419311 ],[6.43760398e-02 3.47217609e-06 1.15676171e-06],[1.82082937e-01 9.82079703e-06 3.27181620e-06]
[0.14000386 0.5056136  0.35438257],[0.02978286 0.0303166  0.00288635],[0.08423866 0.08574828 0.00816383]
[0.19903682 0.10398884 0.69697434],[0.06931336 0.00150427 0.00037511],[0.19604779 0.00425472 0.00106096]
[0.0548456  0.07773125 0.8674231 ],[7.51962542e-02 4.89242966e-06 9.68915627e-06],[2.12687125e-01 1.38378808e-05 2.74050724e-05]
[0.947423   0.01020105 0.04237606],[2.57073391e-07 5.86756932e-07 5.98856716e-02],[7.27113351e-07 1.65959922e-06 1.69382258e-01]
[0.30188316 0.05546101 0.64265585],[0.06760752 0.00314789 0.00080758],[0.19122293 0.00890358 0.00228419]
[0.02882892 0.37094596 0.6002252 ],[0.00955344 0.00037206 0.02491256],[0.02702122 0.00105235 0.07046336]
[0.11808231 0.06109781 0.82081985],[7.41742970e-02 1.66198571e-04 4.86828064e-05],[2.09796594e-01 4.70080545e-04 1.37695770e-04]
[0.25529352 0.04860306 0.69610345],[0.04826688 0.00119113 0.00010002],[0.13651936 0.00336902 0.00028289]
[0.02435543 0.12071158 0.85493296],[7.47422194e-02 1.18480692e-05 5.53770112e-06],[2.11402921e-01 3.35114002e-05 1.56629840e-05]
[0.04489449 0.44712213 0.5079834 ],[0.00683404 0.00082352 0.04638505],[0.01932959 0.00232926 0.13119672]
[0.0983873  0.12423854 0.77737415],[0.09515201 0.00016488 0.00013868],[0.26913052 0.00046635 0.00039225]
[0.05237619 0.08143102 0.8661928 ],[7.82171452e-02 2.87315141e-06 3.12844843e-06],[2.21231495e-01 8.12649939e-06 8.84858841e-06]
[0.03882652 0.0737392  0.88743424],[7.43482957e-02 1.83755434e-06 2.36441351e-06],[2.10288736e-01 5.19738853e-06 6.68757131e-06]
[0.02757306 0.3694016  0.6030254 ],[0.04065867 0.00021549 0.00311256],[0.11500009 0.0006095  0.00880365]
[0.03822776 0.14455205 0.81722015],[6.77854674e-02 5.99638490e-06 2.31208763e-05],[1.91726255e-01 1.69603377e-05 6.53957136e-05]
[0.01573859 0.01844858 0.96581286],[6.49077373e-02 2.51263812e-07 2.62806161e-07],[1.83586805e-01 7.10681381e-07 7.43328074e-07]
[0.01533484 0.0154671  0.96919805],[6.35191625e-02 1.96989943e-07 1.93171484e-07],[1.79659322e-01 5.57171697e-07 5.46371465e-07]
[0.18782844 0.0336402  0.7785314 ],[8.09177397e-02 1.19594747e-05 8.33166729e-06],[2.28869930e-01 3.38265028e-05 2.35655138e-05]
[0.07409012 0.15654652 0.7693633 ],[0.04845949 0.00033429 0.00306331],[0.13706414 0.00094551 0.00866435]
[0.02588715 0.04934268 0.9247702 ],[6.93667379e-02 7.28827063e-07 9.76668985e-07],[1.96198763e-01 2.06143423e-06 2.76243705e-06]
[0.03232866 0.5427285  0.42494285],[0.00147028 0.00266355 0.09089801],[0.00415859 0.00753365 0.25709841]
[0.13179712 0.17291911 0.6952838 ],[0.09251453 0.00020401 0.0002787 ],[0.26167061 0.00057702 0.00078828]
[0.11242945 0.19953558 0.68803495],[0.04543443 0.00025649 0.0029254 ],[0.12850798 0.00072546 0.00827427]
[0.02757559 0.03434402 0.9380803 ],[6.27331194e-02 7.99707515e-07 2.43397872e-06],[1.77436057e-01 2.26191443e-06 6.88433142e-06]
[0.02220488 0.46086627 0.51692885],[0.00377746 0.00142985 0.07960832],[0.01068428 0.00404423 0.22516634]
[0.07251644 0.24170838 0.68577516],[0.016198   0.0006398  0.02193218],[0.04581486 0.00180964 0.06203356]
[0.07154074 0.18238142 0.7460779 ],[0.08490328 0.00011861 0.00024466],[0.24014274 0.00033548 0.000692  ]
[0.10617474 0.09278752 0.8010378 ],[6.24291950e-02 3.37353665e-05 5.18849047e-06],[1.76576429e-01 9.54180257e-05 1.46752672e-05]
[0.02262171 0.04890255 0.9284757 ],[7.34076714e-02 2.07147946e-06 3.21869148e-06],[2.07628249e-01 5.85902871e-06 9.10383428e-06]
[0.24692607 0.02724473 0.7258292 ],[3.00955417e-02 2.18232670e-03 6.75808535e-05],[0.08512305 0.00617255 0.00019115]
[0.05558839 0.14061482 0.80379677],[5.64023295e-02 9.61709428e-06 8.66237041e-05],[1.59529879e-01 2.72012503e-05 2.45008834e-04]
[0.36887297 0.07420183 0.5569252 ],[0.01167004 0.03876619 0.00115442],[0.03300786 0.10964733 0.00326518]
[0.08660562 0.07307914 0.8403152 ],[8.52894334e-02 1.51177609e-05 1.91391718e-05],[2.41234947e-01 4.27594849e-05 5.41337528e-05]
[0.11442758 0.19035544 0.695217  ],[0.03127783 0.01586746 0.00107522],[0.08846707 0.04487995 0.00304118]
[0.23717771 0.02004811 0.7427741 ],[3.11829221e-02 1.14182621e-03 3.29322100e-05],[8.81986226e-02 3.22957224e-03 9.31463559e-05]
[0.02497982 0.02020267 0.9548175 ],[6.76527583e-02 5.32217832e-07 6.94486838e-07],[1.91350897e-01 1.50533935e-06 1.96430541e-06]
[0.02874905 0.3889553  0.58229566],[0.00365695 0.00131592 0.07753905],[0.01034341 0.00372198 0.21931355]
[0.01931033 0.03614561 0.94454414],[6.72308839e-02 4.38349326e-07 4.96750591e-07],[1.90157656e-01 1.23983912e-06 1.40502285e-06]
[0.01412965 0.01523911 0.9706313 ],[6.30321901e-02 2.06290407e-07 2.45993002e-07],[1.78281956e-01 5.83477382e-07 6.95773279e-07]
[0.02397986 0.02779512 0.948225  ],[6.64280216e-02 3.33937516e-07 3.51136739e-07],[1.87886818e-01 9.44517929e-07 9.93164676e-07]
[0.01848508 0.36540094 0.616114  ],[0.01350052 0.00015132 0.01103298],[0.03818523 0.000428   0.03120599]
[0.04002301 0.06177762 0.89819944],[7.56800500e-02 4.57341797e-06 8.14507164e-06],[2.14055506e-01 1.29355794e-05 2.30377416e-05]
[0.02050342 0.04332861 0.93616796],[7.18279916e-02 1.56507726e-06 1.19352913e-06],[2.03160240e-01 4.42670698e-06 3.37581016e-06]
[0.02406819 0.02359335 0.9523385 ],[6.80884257e-02 4.76886454e-07 4.52896258e-07],[1.92583150e-01 1.34883858e-06 1.28098406e-06]
[0.0400691  0.02557315 0.93435776],[6.83038715e-02 4.47395118e-07 4.52191361e-07],[1.93192523e-01 1.26542449e-06 1.27899031e-06]
[0.016103   0.01384636 0.97005063],[6.27638934e-02 2.08877962e-07 1.85379052e-07],[1.77523099e-01 5.90796094e-07 5.24331139e-07]
[0.28521395 0.06826546 0.6465206 ],[0.04758053 0.001534   0.00013522],[0.13457805 0.00433882 0.00038247]
[0.4029804  0.02115291 0.5758667 ],[0.01300071 0.02420967 0.00056056],[0.03677157 0.06847527 0.0015855 ]
[0.01986356 0.01171803 0.9684183 ],[6.35799205e-02 1.98188830e-07 1.94788049e-07],[1.79831172e-01 5.60562663e-07 5.50943803e-07]
[0.07316628 0.27696744 0.6498663 ],[0.02351345 0.00026157 0.00859215],[0.06650607 0.00073984 0.02430226]
[0.58961767 0.01886505 0.39151725],[0.00311966 0.08288669 0.00133637],[0.00882374 0.23443895 0.00377984]
[0.10133199 0.05817399 0.84049404],[7.98253984e-02 5.32169824e-05 1.24695174e-04],[2.25780322e-01 1.50520356e-04 3.52691213e-04]
[0.11612838 0.03840695 0.8454647 ],[6.88177395e-02 1.53333901e-05 4.58763832e-06],[1.94645961e-01 4.33693765e-05 1.29758007e-05]
[0.02771141 0.01252359 0.95976496],[6.25457963e-02 3.66308350e-07 2.49767255e-07],[1.76906227e-01 1.03607647e-06 7.06448480e-07]
[0.01495491 0.41791055 0.5671346 ],[0.00292303 0.00125616 0.0831359 ],[0.00826759 0.00355295 0.23514384]
[0.02131745 0.01742125 0.9612613 ],[6.63178411e-02 3.19234772e-07 3.13418077e-07],[1.87575181e-01 9.02932287e-07 8.86480191e-07]
[0.01313258 0.01655828 0.97030914],[6.28983002e-02 2.07382276e-07 1.87009494e-07],[1.77903258e-01 5.86565654e-07 5.28942727e-07]
[0.0127478  0.01857302 0.9686792 ],[6.39479603e-02 2.07044532e-07 2.10500530e-07],[1.80872146e-01 5.85610372e-07 5.95385407e-07]
[0.09914939 0.02910256 0.87174803],[7.35644782e-02 1.12618475e-05 4.95943553e-06],[2.08071766e-01 3.18533149e-05 1.40274020e-05]
[0.04305961 0.02715752 0.92978287],[6.44912615e-02 3.56727568e-07 5.26319226e-07],[1.82408833e-01 1.00897793e-06 1.48865558e-06]
[0.02022543 0.03470683 0.9450677 ],[7.14838879e-02 1.18283826e-06 1.62040928e-06],[2.02186968e-01 3.34557182e-06 4.58320955e-06]
[0.01399581 0.01822386 0.96778035],[6.35360382e-02 2.08125918e-07 1.98473061e-07],[1.79707054e-01 5.88668991e-07 5.61366588e-07]
[0.1045465  0.00983272 0.8856207 ],[6.80399032e-02 4.41470821e-07 4.54994299e-07],[1.92445908e-01 1.24866805e-06 1.28691822e-06]
[0.01571947 0.01707503 0.96720546],[6.53457291e-02 2.71444421e-07 2.83922601e-07],[1.84825633e-01 7.67760764e-07 8.03054385e-07]
[0.02434695 0.40181142 0.5738416 ],[0.00165598 0.00207216 0.10273982],[0.00468381 0.00586096 0.29059209]
[0.03638885 0.04303422 0.92057693],[6.70348962e-02 1.86442377e-06 5.40732304e-06],[1.89603319e-01 5.27338676e-06 1.52942192e-05]
[0.01971577 0.6590483  0.32123592],[0.01216164 0.00136267 0.04358649],[0.03439833 0.00385422 0.12328122]
[0.06874286 0.04230263 0.8889545 ],[7.40816401e-02 2.23417064e-06 3.36326318e-06],[2.09534520e-01 6.31918885e-06 9.51274480e-06]
[0.03862719 0.5239944  0.43737847],[0.01655708 0.00120042 0.03104357],[0.04683049 0.00339529 0.08780449]
[0.1344748 0.0372068 0.8283185],[6.43895636e-02 1.38421057e-06 6.27950102e-07],[1.82121188e-01 3.91513872e-06 1.77611110e-06]
[0.03739404 0.20168202 0.7609239 ],[3.92612212e-02 6.34823012e-05 1.32056217e-03],[0.1110475  0.00017956 0.00373511]
[0.0906161  0.05298563 0.8563982 ],[8.08711095e-02 1.43275264e-05 9.56055108e-06],[2.28738040e-01 4.05243644e-05 2.70413220e-05]
[0.36348352 0.03290525 0.6036112 ],[0.01209873 0.02080297 0.00037871],[0.03422039 0.05883967 0.00107116]
[0.6182355  0.02608487 0.35567963],[3.07123940e-05 1.51573897e-03 2.72285591e-02],[8.68677682e-05 4.28715722e-03 7.70139952e-02]
[0.13908853 0.03577055 0.82514095],[6.35079020e-02 4.54051662e-05 8.14841325e-06],[1.79627473e-01 1.28425204e-04 2.30471931e-05]
[0.39446574 0.01897456 0.5865598 ],[0.01282732 0.01275718 0.00017659],[0.03628114 0.03608276 0.00049948]
[0.1563092  0.01750333 0.8261875 ],[6.80483865e-02 5.28934523e-05 1.23251695e-05],[1.92469902e-01 1.49605275e-04 3.48608436e-05]
[0.61612856 0.02203863 0.36183274],[0.0022866  0.05116971 0.01150534],[0.00646748 0.14472981 0.03254201]
[0.01524427 0.01711055 0.96764517],[6.25091099e-02 2.36239655e-07 1.92710672e-07],[1.76802462e-01 6.68186647e-07 5.45068091e-07]
[0.02069866 0.45880783 0.52049345],[0.00118875 0.00280939 0.08263207],[0.00336229 0.00794615 0.23371879]
[0.02846518 0.03884517 0.93268967],[6.38068906e-02 2.31599002e-07 2.69111705e-07],[1.80473140e-01 6.55060899e-07 7.61162846e-07]
