[0.01888613 0.5075671  0.47354674],[0.00124466 0.00248976 0.0879495 ],[0.00352044 0.0070421  0.24875875]
[0.04326424 0.06399657 0.8927391 ],[7.77564387e-02 8.37183055e-06 1.54410301e-05],[2.19928420e-01 2.36791126e-05 4.36738283e-05]
[0.02786922 0.0110141  0.9611167 ],[6.08350867e-02 8.37236569e-07 3.43932594e-07],[1.72067609e-01 2.36806262e-06 9.72788278e-07]
[0.02349709 0.00333008 0.9731727 ],[6.09684045e-02 1.39497971e-07 1.31830777e-07],[1.72444689e-01 3.94559844e-07 3.72873745e-07]
[0.03527103 0.7781604  0.18656853],[0.00099641 0.00471137 0.06147941],[0.00281828 0.01332577 0.17389003]
[0.00779519 0.17437676 0.81782806],[5.29166900e-02 3.92541187e-06 4.23121884e-05],[1.49671001e-01 1.11027414e-05 1.19676941e-04]
[0.05230043 0.01598347 0.9317162 ],[7.40856271e-02 1.81802768e-06 1.54539828e-06],[2.09545797e-01 5.14215881e-06 4.37104641e-06]
[0.19227208 0.01525067 0.79247725],[3.97695020e-02 3.05777150e-04 1.25496909e-05],[1.12485138e-01 8.64868386e-04 3.54958863e-05]
[0.07767094 0.03645917 0.8858699 ],[7.57134653e-02 5.41005395e-06 3.44723166e-06],[2.14150019e-01 1.53019433e-05 9.75024352e-06]
[0.00987573 0.00856657 0.98155767],[6.33915223e-02 2.16060685e-07 2.52822946e-07],[1.79298301e-01 6.11111902e-07 7.15091278e-07]
[0.02652694 0.02900818 0.9444648 ],[6.54479623e-02 3.35838827e-07 4.03124487e-07],[1.85114792e-01 9.49895647e-07 1.14020823e-06]
[0.01696303 0.01230527 0.9707317 ],[6.05530755e-02 1.34985769e-07 1.60579947e-07],[1.71269961e-01 3.81797409e-07 4.54188678e-07]
[0.02077087 0.03393835 0.9452908 ],[6.93729937e-02 7.81490848e-07 1.09717633e-06],[1.96216457e-01 2.21038991e-06 3.10328328e-06]
[0.01498864 0.47088498 0.51412636],[0.00139028 0.00215705 0.09613567],[0.0039323  0.00610107 0.27191274]
[0.06764995 0.06022202 0.8721281 ],[7.51438475e-02 3.13261660e-06 4.99079564e-06],[2.12538896e-01 8.86037776e-06 1.41161018e-05]
[0.00732593 0.01562438 0.9770497 ],[6.15919210e-02 1.75846054e-07 2.31791934e-07],[1.74208260e-01 4.97367748e-07 6.55606593e-07]
[0.01566622 0.02648866 0.9578451 ],[6.27296077e-02 2.86478343e-07 2.18661415e-07],[1.77426124e-01 8.10283117e-07 6.18467878e-07]
[0.00800573 0.6365414  0.35545278],[0.02972596 0.00013561 0.00364772],[0.08407771 0.00038356 0.01031731]
[0.02298046 0.02315485 0.95386463],[6.46370395e-02 2.33517129e-07 2.31582905e-07],[1.82821156e-01 6.60486181e-07 6.55015371e-07]
[0.01514399 0.03626978 0.9485862 ],[7.37057252e-02 1.30282119e-06 1.21147588e-06],[2.08471272e-01 3.68493478e-06 3.42657124e-06]
[0.11326549 0.06977165 0.81696284],[8.17602804e-02 5.55890640e-05 2.89912322e-05],[2.31252995e-01 1.57229616e-04 8.19995875e-05]
[0.02038013 0.02112303 0.9584968 ],[6.60354187e-02 4.06132070e-07 3.52943147e-07],[1.86776369e-01 1.14871496e-06 9.98273970e-07]
[0.0042795  0.5525046  0.44321585],[0.00178397 0.00133437 0.10096679],[0.00504582 0.00377416 0.28557722]
[0.04327514 0.05644815 0.90027666],[8.79233269e-02 3.13242929e-05 2.56200011e-05],[2.48684723e-01 8.85984797e-05 7.24643061e-05]
[0.04390266 0.05020302 0.90589434],[7.21855674e-02 5.24017928e-06 2.66813644e-06],[2.04171617e-01 1.48214652e-05 7.54662948e-06]
[0.11467291 0.18078808 0.704539  ],[0.08929966 0.00103763 0.00059602],[0.25257758 0.00293486 0.00168581]
[0.01662122 0.08763538 0.8957435 ],[6.25236018e-02 3.89810123e-07 8.17188618e-07],[1.76843451e-01 1.10254952e-06 2.31135845e-06]
[0.00760905 0.0092431  0.98314786],[6.03494887e-02 1.22056894e-07 1.17235798e-07],[1.70694131e-01 3.45229029e-07 3.31592911e-07]
[0.0122696  0.02994929 0.9577811 ],[6.28888270e-02 2.07604545e-07 2.54440090e-07],[1.77876464e-01 5.87194326e-07 7.19665251e-07]
[0.11140073 0.06057165 0.8280276 ],[0.01012016 0.01401514 0.00014269],[0.02862414 0.03964079 0.00040358]
[0.06025311 0.05083992 0.88890696],[7.91318571e-02 8.39877628e-06 1.40307210e-05],[2.23818691e-01 2.37553266e-05 3.96848718e-05]
[0.011548  0.3066424 0.6818096],[2.31322022e-02 5.79838691e-05 2.91158537e-03],[0.06542775 0.000164   0.00823521]
[0.09607103 0.02570946 0.8782194 ],[6.71192802e-02 5.03981369e-07 6.74757920e-07],[1.89841993e-01 1.42547457e-06 1.90850360e-06]
[0.08143645 0.01232461 0.9062389 ],[6.36943904e-02 1.13488200e-06 3.65519476e-06],[1.80154941e-01 3.20993103e-06 1.03384520e-05]
[0.03610533 0.04066687 0.92322785],[6.68693651e-02 4.32502607e-06 1.58208219e-06],[1.89135126e-01 1.22330211e-05 4.47480418e-06]
[0.01157646 0.19147377 0.7969497 ],[0.01263273 0.00013471 0.01084164],[0.03573074 0.00038101 0.03066478]
[0.03656046 0.0877559  0.87568367],[7.08195728e-02 1.49799952e-06 2.62075831e-06],[2.00308001e-01 4.23698247e-06 7.41262389e-06]
[0.2253439  0.06685577 0.7078003 ],[0.08675769 0.0011925  0.0022879 ],[0.24538779 0.0033729  0.00647116]
[0.02415229 0.36010998 0.6157377 ],[0.01273232 0.00019392 0.01321371],[0.03601244 0.00054849 0.03737402]
[0.02944659 0.02953809 0.94101536],[6.81164669e-02 9.22609123e-07 6.45318186e-07],[1.92662463e-01 2.60953267e-06 1.82523546e-06]
[0.16175342 0.15433213 0.6839144 ],[0.00046291 0.04448605 0.00466232],[0.00130932 0.12582554 0.01318704]
[0.01503569 0.02048459 0.9644796 ],[6.22100539e-02 2.78935883e-07 2.05860587e-07],[1.75956604e-01 7.88949817e-07 5.82261668e-07]
[0.01055152 0.00578777 0.98366064],[6.07621081e-02 1.32857722e-07 1.27007095e-07],[1.71861195e-01 3.75778384e-07 3.59230313e-07]
[0.01234951 0.01805368 0.96959674],[6.48657765e-02 2.73994053e-07 3.10549981e-07],[1.83468122e-01 7.74972210e-07 8.78367989e-07]
[0.04534802 0.0206704  0.9339816 ],[6.45785512e-02 6.79089462e-07 4.11692024e-07],[1.82655726e-01 1.92075505e-06 1.16444089e-06]
[0.01156506 0.85042244 0.13801244],[0.00012242 0.01573132 0.00794242],[0.00034625 0.0444949  0.02246456]
[0.04718809 0.08970025 0.86311173],[6.51897300e-02 2.93877040e-06 1.16634841e-05],[1.84384401e-01 8.31209790e-06 3.29893149e-05]
[0.02543112 0.35948658 0.6150823 ],[0.01298303 0.00022047 0.01399287],[0.03672156 0.00062358 0.03957783]
[0.05062313 0.02770361 0.92167336],[7.62961588e-02 2.52200898e-06 3.23108163e-06],[2.15798125e-01 7.13331861e-06 9.13887893e-06]
[0.02383669 0.01433382 0.9618294 ],[6.18033551e-02 2.65849159e-07 4.67040402e-07],[1.74806286e-01 7.51934972e-07 1.32098974e-06]
[0.01402108 0.01873906 0.96723986],[6.77852988e-02 5.85699202e-07 8.07777435e-07],[1.91725778e-01 1.65660751e-06 2.28473961e-06]
[0.05919279 0.03942315 0.90138406],[6.53954991e-02 8.66927454e-07 5.06755591e-07],[1.84966403e-01 2.45204113e-06 1.43332126e-06]
[0.07285219 0.07543845 0.85170937],[8.43944048e-02 5.32985974e-05 3.24477371e-05],[2.38703424e-01 1.50751199e-04 9.17760598e-05]
[0.01260297 0.05110926 0.9362878 ],[6.10071824e-02 2.27753822e-07 3.91042978e-07],[1.72554370e-01 6.44185088e-07 1.10603656e-06]
[0.00863352 0.01890633 0.9724602 ],[5.99850519e-02 1.51148470e-07 2.21376810e-07],[1.69663348e-01 4.27512431e-07 6.26148174e-07]
[0.05739073 0.00303479 0.9395744 ],[5.91727706e-02 2.03108892e-07 1.35091958e-07],[1.67365870e-01 5.74478700e-07 3.82097758e-07]
[0.10113065 0.02118952 0.8776799 ],[7.70400003e-02 5.34652486e-06 9.17733702e-06],[2.17902027e-01 1.51222559e-05 2.59574290e-05]
[0.16309676 0.0225732  0.81433   ],[7.73598909e-02 2.36375239e-06 2.51989581e-06],[2.18806814e-01 6.68570139e-06 7.12734167e-06]
[0.33920258 0.0790755  0.5817219 ],[0.10509159 0.00635312 0.00691147],[0.2972439  0.01796933 0.01954859]
[0.01748684 0.00808934 0.9744238 ],[6.28673495e-02 1.74202633e-07 1.78610911e-07],[1.77815716e-01 4.92719452e-07 5.05187947e-07]
[0.19957513 0.03749899 0.76292586],[0.09791313 0.00016726 0.00017647],[0.27694015 0.00047309 0.00049912]
[0.07441131 0.0743209  0.85126776],[6.41274808e-02 6.84697713e-06 3.46176760e-05],[1.81379906e-01 1.93661758e-05 9.79135737e-05]
[0.01622146 0.00761146 0.9761671 ],[6.21508565e-02 1.84944441e-07 1.65469554e-07],[1.75789168e-01 5.23101874e-07 4.68018574e-07]
[0.2012677  0.03398031 0.764752  ],[8.11186282e-02 7.43213334e-06 6.17935629e-06],[2.29438128e-01 2.10212475e-05 1.74778589e-05]
[0.0110102  0.4985548  0.49043503],[0.00740613 0.0005156  0.03509954],[0.0209477  0.00145834 0.09927649]
[0.03032657 0.02622127 0.94345206],[6.16232046e-02 4.18552625e-07 2.48113415e-07],[1.74296743e-01 1.18384560e-06 7.01770712e-07]
[0.00128927 0.00229308 0.99641764],[5.80112902e-02 7.20472262e-08 7.19707727e-08],[1.64080707e-01 2.03780329e-07 2.03564086e-07]
[0.19699462 0.03789169 0.76511365],[2.48375074e-02 1.73138557e-03 3.26225086e-05],[7.02510797e-02 4.89709790e-03 9.22703882e-05]
[0.56341267 0.01240673 0.42418057],[0.00065615 0.05104145 0.00482585],[0.00185587 0.14436702 0.01364956]
[0.02439003 0.25123498 0.72437507],[5.43707914e-02 2.11570227e-05 2.06616484e-04],[1.53783821e-01 5.98410968e-05 5.84399668e-04]
[0.02560828 0.01753911 0.9568526 ],[6.90008369e-02 5.55800060e-07 5.32081030e-07],[1.95163839e-01 1.57203996e-06 1.50495242e-06]
[0.03062066 0.02620148 0.94317776],[6.42726934e-02 5.96167455e-07 1.27498447e-06],[1.81790629e-01 1.68621620e-06 3.60620067e-06]
[0.01789995 0.3030523  0.6790477 ],[0.01459765 0.00022052 0.01253245],[0.04128839 0.00062372 0.03544711]
[0.07786274 0.02335218 0.8987851 ],[6.14493758e-02 3.43593338e-06 9.16348502e-07],[1.73805081e-01 9.71828718e-06 2.59182496e-06]
[0.07512522 0.07696511 0.8479097 ],[0.05906964 0.00020362 0.00129448],[0.16707418 0.00057591 0.00366135]
[0.02533435 0.00456433 0.97010136],[6.37021676e-02 3.15022858e-07 2.50976771e-07],[1.80176939e-01 8.91019198e-07 7.09869508e-07]
[0.0197852  0.02910111 0.9511137 ],[7.39046242e-02 1.47798174e-06 1.33166357e-06],[2.09033844e-01 4.18036365e-06 3.76651337e-06]
[0.11643369 0.04176829 0.841798  ],[8.32375906e-02 2.07647753e-05 1.44333213e-05],[2.35431459e-01 5.87316538e-05 4.08235976e-05]
[0.00971307 0.01711584 0.9731712 ],[6.24815904e-02 2.12777219e-07 2.83814810e-07],[1.76724625e-01 6.01824857e-07 8.02749507e-07]
[0.02506468 0.02197912 0.95295626],[5.90741418e-02 4.24536691e-06 8.80882943e-07],[1.67086905e-01 1.20077109e-05 2.49151321e-06]
[0.03258446 0.13955584 0.8278597 ],[4.92107837e-02 1.61518684e-05 2.14162989e-04],[1.39189115e-01 4.56843828e-05 6.05744407e-04]
[0.86330754 0.00804659 0.12864596],[4.17818483e-07 1.60843560e-06 5.80936393e-02],[1.18176913e-06 4.54934289e-06 1.64313625e-01]
[0.01774371 0.12500183 0.8572544 ],[6.92000378e-02 3.15863871e-06 8.86955469e-06],[1.95727264e-01 8.93397941e-06 2.50868891e-05]
[0.02043408 0.07549447 0.9040714 ],[7.01992296e-02 9.68319662e-07 7.74700374e-07],[1.98553405e-01 2.73882160e-06 2.19118355e-06]
[0.15122895 0.01132516 0.83744586],[7.16511991e-02 1.30961448e-06 1.04140290e-06],[2.02660195e-01 3.70414913e-06 2.94553220e-06]
[0.01513661 0.01494945 0.9699139 ],[6.56423440e-02 6.61306949e-07 4.42861272e-07],[1.85664586e-01 1.87045851e-06 1.25260083e-06]
[0.05895173 0.1891825  0.75186574],[0.09121049 0.00095571 0.00058749],[0.25798221 0.00270316 0.00166167]
[0.01446849 0.02456436 0.9609671 ],[6.61473620e-02 3.57572215e-07 4.09943746e-07],[1.87092993e-01 1.01136695e-06 1.15949601e-06]
[0.03501866 0.02077914 0.94420224],[6.96897925e-02 1.09769963e-06 7.99754288e-07],[1.97112499e-01 3.10476340e-06 2.26204672e-06]
[0.05241419 0.13103135 0.8165545 ],[8.57923720e-02 1.07501076e-05 1.04666895e-05],[2.42657472e-01 3.04058960e-05 2.96042684e-05]
[0.73298526 0.02071103 0.24630375],[2.45896712e-05 1.44329637e-03 2.43727266e-02],[6.95500931e-05 4.08225862e-03 6.89364809e-02]
[0.18230529 0.0144154  0.8032793 ],[4.50543362e-02 1.11480089e-04 5.91781522e-06],[1.27432907e-01 3.15313309e-04 1.67381091e-05]
[0.03190908 0.43591848 0.53217244],[0.07314334 0.00012005 0.00042473],[0.20688059 0.00033955 0.00120133]
[0.11915651 0.02538601 0.8554574 ],[5.14683165e-02 8.92528807e-05 7.51038045e-06],[1.45574382e-01 2.52445269e-04 2.12425638e-05]
[0.08265089 0.04118514 0.8761639 ],[6.21060036e-02 6.76898861e-06 1.58926460e-06],[1.75662305e-01 1.91455910e-05 4.49511910e-06]
[0.79566795 0.01401952 0.1903125 ],[7.45197261e-06 1.88218723e-04 4.06595429e-02],[2.10773615e-05 5.32362940e-04 1.15002554e-01]
[0.10000287 0.12209595 0.7779012 ],[7.08712074e-02 3.19849941e-04 8.08714156e-05],[0.20045405 0.00090467 0.00022874]
[0.00818419 0.01037176 0.981444  ],[6.05841197e-02 1.19973201e-07 1.17995872e-07],[1.71357767e-01 3.39335455e-07 3.33742726e-07]
[0.0292844  0.02319663 0.94751894],[6.32742566e-02 3.18085214e-07 2.43535462e-07],[1.78966624e-01 8.99680848e-07 6.88822306e-07]
[0.19741552 0.02945351 0.77313095],[0.02996483 0.00336384 0.00012518],[0.08475335 0.00951437 0.00035407]
[0.15737768 0.04046931 0.80215293],[7.16726334e-02 6.74006683e-06 3.03600134e-06],[2.02720820e-01 1.90637878e-05 8.58710855e-06]
[0.5396538  0.00807518 0.4522711 ],[0.00152692 0.09697312 0.00228344],[0.00431877 0.2742814  0.00645855]
[0.90708697 0.00504243 0.08787061],[8.62769129e-06 2.42855228e-04 3.84503315e-02],[2.44027961e-05 6.86898316e-04 1.08753961e-01]
[0.00333492 0.87648463 0.12018043],[8.06115095e-07 5.38471122e-02 6.27350202e-06],[2.28003780e-06 1.52302633e-01 1.77441433e-05]
[0.01179581 0.01099824 0.9772059 ],[6.00884077e-02 1.45395583e-07 2.02763898e-07],[1.69955682e-01 4.11240810e-07 5.73502910e-07]
[0.03502523 0.0248579  0.9401168 ],[7.07436557e-02 8.03933354e-07 7.32878331e-07],[2.00093275e-01 2.27386691e-06 2.07289295e-06]
[0.3722166  0.04855179 0.5792316 ],[0.00626715 0.05447423 0.00107192],[0.01772619 0.1540764  0.00303186]
[0.01158339 0.01537138 0.9730453 ],[6.34758731e-02 2.19425317e-07 2.02591345e-07],[1.79536881e-01 6.20628517e-07 5.73014857e-07]
[0.1291574  0.02837279 0.8424699 ],[4.67620600e-02 4.92590232e-04 3.42179913e-05],[1.32263079e-01 1.39325557e-03 9.67830948e-05]
[0.03321555 0.0484094  0.9183751 ],[6.19070970e-02 3.38088752e-07 2.25064012e-07],[1.75099712e-01 9.56259396e-07 6.36577156e-07]
[0.0153252  0.5480251  0.43664974],[0.00288305 0.00132604 0.08584795],[0.0081545  0.00375061 0.24281467]
[0.06140023 0.07412689 0.86447287],[7.18444427e-02 5.88721701e-06 2.80626432e-06],[2.03206770e-01 1.66515643e-05 7.93731414e-06]
[0.06441882 0.02338213 0.912199  ],[6.64260687e-02 9.80618733e-07 5.91682321e-07],[1.87881294e-01 2.77360862e-06 1.67353033e-06]
[0.04164757 0.01565353 0.9426989 ],[6.17007306e-02 5.23100857e-07 2.79552572e-07],[1.74516020e-01 1.47955265e-06 7.90694078e-07]
[0.05794103 0.11886708 0.8231918 ],[4.72020352e-02 2.43996832e-05 3.52348320e-04],[1.33507517e-01 6.90127257e-05 9.96591547e-04]
[0.26157984 0.03230576 0.7061144 ],[5.79634525e-02 1.33965031e-04 1.69405648e-05],[1.63945401e-01 3.78910328e-04 4.79151529e-05]
[0.03193641 0.02593585 0.9421278 ],[6.75196173e-02 1.58971978e-06 8.66963737e-07],[1.90974317e-01 4.49640655e-06 2.45214375e-06]
[0.03933346 0.26952097 0.6911456 ],[8.94907649e-02 6.22079842e-05 8.59126559e-05],[2.53118107e-01 1.75950750e-04 2.42997686e-04]
[0.04080462 0.22418974 0.7350056 ],[3.04938724e-02 7.51599511e-05 2.24459677e-03],[0.0862497  0.00021258 0.00634868]
[0.05366104 0.05899932 0.88733965],[7.48464694e-02 3.20521644e-06 2.27490426e-06],[2.11697784e-01 9.06572111e-06 6.43440090e-06]
[0.01195476 0.10742717 0.88061804],[6.64094700e-02 3.93212754e-07 3.55458551e-07],[1.87834346e-01 1.11217362e-06 1.00538861e-06]
[0.0261651 0.1607857 0.8130492],[0.01046338 0.00015215 0.01401879],[0.02959492 0.00043033 0.03965113]
[0.05276809 0.02386006 0.92337185],[7.55154960e-02 1.88431767e-06 1.74371658e-06],[2.13590077e-01 5.32965520e-06 4.93197527e-06]
[0.1167687  0.00507323 0.87815803],[5.87679121e-02 7.78353785e-07 2.83239179e-07],[1.66220757e-01 2.20151696e-06 8.01121377e-07]
[0.04979705 0.02039759 0.92980534],[7.19667062e-02 9.62135101e-07 8.92327310e-07],[2.03552584e-01 2.72132902e-06 2.52388277e-06]
[0.02842879 0.01514111 0.9564301 ],[6.41016009e-02 2.27985753e-07 2.18547160e-07],[1.81306707e-01 6.44841088e-07 6.18144714e-07]
[0.12078758 0.05245318 0.8267592 ],[6.99823507e-02 2.45315431e-05 7.36082551e-06],[1.97939979e-01 6.93856820e-05 2.08195585e-05]
[0.02966576 0.01841319 0.95192116],[6.44550905e-02 4.42650046e-07 7.81913802e-07],[1.82306526e-01 1.25200340e-06 2.21158621e-06]
[0.01528944 0.02161634 0.9630942 ],[6.16754571e-02 2.90388600e-07 5.64001678e-07],[1.74444536e-01 8.21342992e-07 1.59523764e-06]
[0.36160165 0.01969341 0.6187049 ],[0.00421799 0.05111806 0.0005523 ],[0.01193028 0.1445837  0.00156214]
[0.07118813 0.04471966 0.8840923 ],[6.90386618e-02 4.02251123e-05 1.03628725e-05],[1.95270824e-01 1.13773799e-04 2.93106296e-05]
[0.02970248 0.11859848 0.851699  ],[5.09065003e-02 4.72509925e-06 5.91115198e-05],[1.43985326e-01 1.33645989e-05 1.67192626e-04]
[0.3394107  0.02009105 0.64049816],[2.45222432e-02 1.71657603e-03 3.13719320e-05],[6.93593778e-02 4.85521020e-03 8.87332233e-05]
[0.33716977 0.05981871 0.60301155],[0.00101475 0.0662499  0.00413098],[0.00287015 0.18738302 0.01168418]
[0.02572356 0.02463561 0.94964087],[6.83998561e-02 1.14001504e-06 2.28809717e-06],[1.93464008e-01 3.22444947e-06 6.47171610e-06]
[0.0250922  0.08411747 0.8907903 ],[6.32801558e-02 6.28052118e-07 1.60748053e-06],[1.78983309e-01 1.77639965e-06 4.54664153e-06]
[0.62805146 0.01402285 0.3579257 ],[0.00046187 0.03586466 0.00663118],[0.00130636 0.10144059 0.01875582]
[0.02705811 0.39436814 0.57857376],[0.00348457 0.00179278 0.08803967],[0.00985585 0.00507075 0.24901378]
[0.02162068 0.11414987 0.8642295 ],[6.76220283e-02 4.80159445e-06 1.76364500e-05],[1.91263979e-01 1.35809600e-05 4.98834136e-05]
[0.0312741  0.4070887  0.56163716],[0.02077859 0.00026833 0.00943889],[0.05877074 0.00075895 0.02669721]
[0.4460467  0.02350979 0.5304435 ],[0.00756055 0.02904004 0.00035844],[0.02138448 0.08213764 0.00101381]
[0.01196447 0.00707587 0.98095965],[6.03193993e-02 1.28060767e-07 1.48962427e-07],[1.70609025e-01 3.62210547e-07 4.21329369e-07]
[0.19124542 0.03295846 0.7757961 ],[6.97264396e-02 2.17801993e-05 6.56012081e-06],[1.97216153e-01 6.16037065e-05 1.85548236e-05]
[0.01272533 0.0256773  0.9615974 ],[6.54234892e-02 2.97287889e-07 2.79902284e-07],[1.85045572e-01 8.40857130e-07 7.91683212e-07]
[0.0891399  0.03657429 0.8742858 ],[6.67524606e-02 6.20702466e-06 2.01096980e-06],[1.88804470e-01 1.75561169e-05 5.68788153e-06]
[0.69908106 0.01197812 0.28894085],[5.36564575e-06 1.49233439e-04 3.96660556e-02],[1.51763380e-05 4.22095908e-04 1.12192547e-01]
[0.01074942 0.00537225 0.9838784 ],[6.19752331e-02 1.51152300e-07 1.56114755e-07],[1.75292430e-01 4.27523265e-07 4.41559206e-07]
[0.06240644 0.09397025 0.8436233 ],[6.75503366e-02 8.82779826e-06 3.66534616e-05],[1.91061204e-01 2.49687840e-05 1.03671645e-04]
[0.02181914 0.01227017 0.96591073],[6.23439992e-02 3.53887390e-07 7.16430608e-07],[1.76335458e-01 1.00094469e-06 2.02637176e-06]
[0.27653548 0.02743124 0.6960333 ],[0.01594852 0.01031273 0.00018529],[0.04510921 0.02916881 0.00052407]
[0.02011305 0.0224962  0.95739067],[7.01308618e-02 6.31741365e-07 6.59733468e-07],[1.98360032e-01 1.78683441e-06 1.86600804e-06]
[0.09229314 0.06839691 0.83931   ],[0.09046131 0.0001592  0.00010949],[0.25586321 0.0004503  0.00030969]
[0.15959741 0.08048045 0.7599221 ],[4.00407036e-02 1.26096018e-03 6.89873184e-05],[0.11325221 0.00356653 0.00019513]
[0.20240368 0.03906375 0.7585325 ],[0.0327799  0.00483354 0.000251  ],[0.09271557 0.0136713  0.00070994]
[0.01828283 0.01512045 0.96659666],[6.45911469e-02 2.36875936e-07 2.46365562e-07],[1.82691352e-01 6.69986324e-07 6.96827039e-07]
[0.032276   0.02436189 0.9433621 ],[6.68722608e-02 3.46640346e-07 3.43223194e-07],[1.89143316e-01 9.80446956e-07 9.70781793e-07]
[0.00882505 0.02208162 0.96909326],[6.66645348e-02 4.92294776e-07 6.92123165e-07],[1.88555779e-01 1.39241990e-06 1.95761993e-06]
[0.2381926  0.14640874 0.6153987 ],[4.33364479e-02 6.04379885e-04 3.52810878e-05],[1.22573985e-01 1.70944446e-03 9.97899857e-05]
[0.01578755 0.39848542 0.58572704],[0.00596456 0.00066821 0.04567655],[0.01687033 0.00188999 0.12919279]
[0.0789189  0.6775954  0.24348575],[0.00021172 0.0224083  0.00736027],[0.00059882 0.06338023 0.020818  ]
[0.01652354 0.02012685 0.9633495 ],[6.54542189e-02 2.77215264e-07 2.70778360e-07],[1.85132488e-01 7.84083173e-07 7.65876858e-07]
[0.1365392  0.02430364 0.8391571 ],[6.81540174e-02 2.54268110e-06 1.19855891e-06],[1.92768672e-01 7.19178819e-06 3.39003652e-06]
[0.01764807 0.05519464 0.9271572 ],[6.59253065e-02 4.43841556e-07 6.35897265e-07],[1.86464925e-01 1.25537350e-06 1.79858907e-06]
[0.28147152 0.08422758 0.6343009 ],[0.0221288  0.00744711 0.00020909],[0.0625897  0.02106362 0.00059141]
[0.01789543 0.3456722  0.6364324 ],[0.02506937 0.00010268 0.00386034],[0.07090688 0.00029043 0.01091869]
[0.0413489  0.01268002 0.94597113],[6.59533491e-02 3.16192932e-07 3.41869485e-07],[1.86544242e-01 8.94328666e-07 9.66952924e-07]
[0.05365865 0.1656915  0.78064984],[8.05267454e-02 7.16640699e-06 5.82341017e-06],[2.27764031e-01 2.02696599e-05 1.64710913e-05]
[0.02079722 0.02718619 0.95201653],[6.50956311e-02 3.23713265e-07 3.98329908e-07],[1.84118249e-01 9.15599379e-07 1.12664712e-06]
[0.11516129 0.05296344 0.8318752 ],[6.84769491e-02 8.50774642e-06 3.25003024e-05],[1.93682060e-01 2.40635407e-05 9.19247368e-05]
[0.00967199 0.0217128  0.96861523],[6.20448274e-02 1.70469182e-07 1.57968874e-07],[1.75489273e-01 4.82159659e-07 4.46803449e-07]
[0.21315819 0.026005   0.76083684],[6.39978813e-02 2.32088153e-05 4.88180316e-06],[1.81013343e-01 6.56444429e-05 1.38078245e-05]
[0.05093199 0.01214595 0.9369221 ],[5.57245184e-02 4.69469147e-06 7.48196800e-07],[1.57612739e-01 1.32785927e-05 2.11622012e-06]
[0.398458   0.03890359 0.56263834],[0.00758406 0.0459049  0.00092847],[0.02145096 0.12983866 0.00262612]
[0.05928139 0.04583229 0.8948863 ],[7.22666203e-02 2.12951560e-06 3.76762070e-06],[2.04400869e-01 6.02317969e-06 1.06564406e-05]
[0.04577221 0.01879329 0.9354345 ],[6.37433419e-02 4.79798641e-07 3.20765067e-07],[1.80293397e-01 1.35707549e-06 9.07260615e-07]
[0.07296982 0.57702786 0.35000232],[0.00136315 0.00650246 0.05929928],[0.00385558 0.01839172 0.1677237 ]
