[0.11976594 0.16781613 0.7124179 ],[0.04925735 0.00233998 0.00025277],[0.13932083 0.00661847 0.00071493]
[0.03145768 0.00807317 0.9604692 ],[6.33783901e-02 3.63421498e-07 2.66597972e-07],[1.79261158e-01 1.02791122e-06 7.54052936e-07]
[0.01180118 0.01645908 0.9717398 ],[6.14154336e-02 2.00240753e-07 2.99579056e-07],[1.73709078e-01 5.66366378e-07 8.47337529e-07]
[0.03457813 0.04124151 0.9241804 ],[6.88870570e-02 1.54491867e-06 3.38800749e-06],[1.94842021e-01 4.36968986e-06 9.58273229e-06]
[0.05251994 0.3650735  0.5824066 ],[0.01182268 0.00054721 0.02548311],[0.03343958 0.00154773 0.07207711]
[0.02103399 0.06189307 0.917073  ],[6.51787537e-02 7.78563174e-07 1.79588022e-06],[1.84353355e-01 2.20210920e-06 5.07951634e-06]
[0.00998096 0.3835725  0.6064465 ],[0.0160748  0.0001824  0.01012353],[0.04546641 0.00051589 0.02863367]
[0.03931336 0.01311824 0.9475684 ],[6.75275808e-02 2.29278227e-06 1.07633432e-06],[1.90996841e-01 6.48496755e-06 3.04433318e-06]
[0.04288373 0.45197743 0.5051388 ],[0.02351156 0.00026156 0.00801761],[0.06650072 0.00073979 0.02267724]
[0.01308029 0.06044769 0.92647195],[5.45405509e-02 1.27973402e-06 1.05773454e-05],[1.54263974e-01 3.61963442e-06 2.99172505e-05]
[0.05625036 0.41366187 0.53008777],[0.00022252 0.01639057 0.01102207],[0.00062939 0.04635954 0.03117513]
[0.01026319 0.10338619 0.8863506 ],[5.59232568e-02 9.63227281e-07 6.45340527e-06],[1.58174856e-01 2.72441817e-06 1.82529865e-05]
[0.43705246 0.01786034 0.5450872 ],[0.01163279 0.02492031 0.00048898],[0.03290249 0.07048529 0.00138304]
[0.07279644 0.06818366 0.8590199 ],[6.66992120e-02 7.17319260e-06 2.23685085e-06],[1.88653861e-01 2.02888525e-05 6.32676961e-06]
[0.55289346 0.01747577 0.42963076],[0.00242537 0.09340779 0.00144433],[0.00685999 0.26419712 0.00408518]
[0.04287644 0.04203451 0.915089  ],[7.79502529e-02 4.56352177e-06 3.53872860e-06],[2.20476610e-01 1.29075888e-05 1.00090360e-05]
[0.23693454 0.03616199 0.7269035 ],[0.08794958 0.00046737 0.0008639 ],[0.24875897 0.00132191 0.00244347]
[0.05117883 0.04671863 0.90210253],[4.86331760e-02 1.15450930e-04 7.88929045e-06],[1.37555394e-01 3.26544542e-04 2.23142831e-05]
[0.02218099 0.07505481 0.90276414],[3.86563358e-02 9.45149264e-06 2.60984600e-04],[1.09336629e-01 2.67328581e-05 7.38175922e-04]
[0.02191999 0.05143298 0.926647  ],[7.14096054e-02 8.26457080e-07 7.85834288e-07],[2.01976865e-01 2.33757362e-06 2.22267502e-06]
[0.05209381 0.21565935 0.7322468 ],[0.0249441  0.00055132 0.01216384],[0.07055256 0.00155938 0.03440453]
[0.00472941 0.00529587 0.9899747 ],[5.97444637e-02 1.02881756e-07 1.06115801e-07],[1.68982862e-01 2.90993549e-07 3.00140809e-07]
[0.01175366 0.27413586 0.71411043],[1.52744935e-02 9.03012820e-05 6.87855166e-03],[0.04320279 0.00025541 0.01945548]
[0.01126805 0.01221187 0.97652006],[6.17300522e-02 1.88423171e-07 2.57309839e-07],[1.74598954e-01 5.32941207e-07 7.27782129e-07]
[0.02515651 0.18599331 0.7888501 ],[3.15624255e-02 6.78813210e-05 1.96848355e-03],[0.08927202 0.000192   0.00556771]
[0.04341816 0.08501768 0.87156415],[8.48380532e-02 1.04333682e-05 1.18140908e-05],[2.39958251e-01 2.95100216e-05 3.34152949e-05]
[0.03005533 0.10987794 0.8600667 ],[6.89395258e-02 8.72807897e-07 1.36085593e-06],[1.94990425e-01 2.46867353e-06 3.84908182e-06]
[0.01359508 0.00183567 0.98456925],[5.92949463e-02 1.00056167e-07 9.59596902e-08],[1.67711435e-01 2.83001576e-07 2.71414991e-07]
[0.26023504 0.14358276 0.59618217],[0.10305359 0.0023743  0.00264775],[0.29147956 0.00671553 0.00748898]
[0.06529421 0.22416344 0.71054226],[0.06611132 0.00138262 0.00520379],[0.18699106 0.00391063 0.01471853]
[0.0580008  0.03909951 0.90289956],[7.00121495e-02 5.67939717e-06 2.40103462e-06],[1.98024263e-01 1.60637610e-05 6.79115143e-06]
[0.01609908 0.07359585 0.910305  ],[5.90775258e-02 1.71792072e-06 1.00600055e-05],[1.67096476e-01 4.85901356e-06 2.84539926e-05]
[0.38972247 0.02375414 0.58652335],[0.00807752 0.027224   0.00035081],[0.02284667 0.07700109 0.00099224]
[0.06687393 0.13010056 0.80302554],[5.50066601e-02 7.62959536e-06 7.38061798e-05],[1.55582329e-01 2.15797545e-05 2.08755401e-04]
[0.01621408 0.16402075 0.8197652 ],[5.57385067e-02 1.33164551e-05 1.19951858e-04],[1.57652304e-01 3.76646229e-05 3.39275089e-04]
[0.00882163 0.08457637 0.906602  ],[7.38037676e-02 2.77590510e-06 4.73384262e-06],[2.08748578e-01 7.85144528e-06 1.33893289e-05]
[0.0581886  0.06751301 0.8742984 ],[8.54830623e-02 1.82940797e-05 1.48240003e-05],[2.41782612e-01 5.17434713e-05 4.19286047e-05]
[0.03074995 0.5203818  0.44886824],[0.00139207 0.00320545 0.08303279],[0.00393738 0.00906637 0.23485219]
[0.03036498 0.11987318 0.8497618 ],[7.45436780e-02 9.37750341e-06 2.38344059e-05],[2.10841361e-01 2.65235850e-05 6.74138803e-05]
[0.00551892 0.01217206 0.9823089 ],[5.88705354e-02 1.01963282e-07 1.16986821e-07],[1.66511019e-01 2.88395713e-07 3.30888698e-07]
[0.03187958 0.01987706 0.9482433 ],[6.77465449e-02 1.23581331e-06 7.55483341e-07],[1.91616165e-01 3.49540789e-06 2.13682957e-06]
[0.02697352 0.40204504 0.57098144],[0.00653909 0.00084954 0.04804903],[0.01849534 0.00240286 0.13590318]
[0.00645697 0.00193485 0.9916082 ],[5.85083300e-02 1.06624187e-07 9.37568358e-08],[1.65486548e-01 3.01578742e-07 2.65184378e-07]
[0.04480674 0.02372748 0.9314658 ],[5.76542560e-02 1.53662455e-06 9.98335932e-06],[1.63070861e-01 4.34623055e-06 2.82372043e-05]
[0.04401262 0.05761041 0.898377  ],[6.94756052e-02 7.00837068e-07 8.94194016e-07],[1.96506686e-01 1.98226657e-06 2.52916261e-06]
[0.00705162 0.0108711  0.98207724],[6.05233276e-02 1.40757910e-07 1.76802120e-07],[1.71185821e-01 3.98123490e-07 5.00071913e-07]
[0.22157423 0.03763722 0.7407885 ],[0.00871122 0.02559731 0.00034304],[0.02463905 0.07240013 0.00097026]
[0.04948987 0.02183522 0.9286749 ],[6.44251555e-02 1.03520888e-06 5.29547609e-07],[1.82221857e-01 2.92801289e-06 1.49778682e-06]
[0.01999101 0.03826258 0.9417464 ],[6.81026000e-02 4.49195419e-07 4.67857907e-07],[1.92623241e-01 1.27051651e-06 1.32330199e-06]
[0.01039377 0.01529555 0.97431076],[6.44327679e-02 2.30749665e-07 2.26161329e-07],[1.82243388e-01 6.52658612e-07 6.39680838e-07]
[0.03955721 0.22432384 0.7361189 ],[3.03922037e-02 9.28253572e-05 2.65179686e-03],[0.08596213 0.00026255 0.00750041]
[0.09908879 0.05477763 0.8461336 ],[7.22927938e-02 3.03518972e-05 1.07033345e-04],[2.04474899e-01 8.58481293e-05 3.02736016e-04]
[0.01583121 0.01111955 0.9730493 ],[6.47993266e-02 2.41911651e-07 2.38924649e-07],[1.83280173e-01 6.84229476e-07 6.75780958e-07]
[0.01985788 0.01968692 0.9604552 ],[6.43354141e-02 3.67502221e-07 2.90031187e-07],[1.81968030e-01 1.03945325e-06 8.20332075e-07]
[0.01920257 0.292102   0.6886954 ],[2.40716251e-02 8.18913381e-05 3.51652598e-03],[0.06808484 0.00023162 0.00994624]
[0.01301428 0.0305827  0.956403  ],[6.24551175e-02 1.82666762e-07 2.14469516e-07],[1.76649748e-01 5.16659624e-07 6.06611396e-07]
[0.06025349 0.05788299 0.88186353],[7.92916280e-02 3.20493033e-05 1.57980907e-05],[2.24270591e-01 9.06491188e-05 4.46837483e-05]
[0.5414253 0.0077046 0.4508701],[0.00133522 0.09433524 0.00219042],[0.00377657 0.26682035 0.00619544]
[0.01686884 0.01000936 0.9731217 ],[6.21480945e-02 4.06424542e-07 2.57045056e-07],[1.75781356e-01 1.14954220e-06 7.27033209e-07]
[0.00154392 0.00248121 0.99597484],[5.78173614e-02 7.57402903e-08 8.15824168e-08],[1.63532193e-01 2.14225891e-07 2.30749921e-07]
[0.04249484 0.0524477  0.90505755],[6.42234343e-02 6.73526900e-07 1.59382781e-06],[1.81651304e-01 1.90502175e-06 4.50802582e-06]
[0.02861609 0.01419891 0.9571849 ],[6.47618483e-02 5.39299238e-07 3.70460818e-07],[1.83174168e-01 1.52536859e-06 1.04782143e-06]
[0.22480296 0.06162352 0.7135736 ],[0.02131524 0.00762187 0.00019923],[0.0602886  0.02155792 0.00056351]
[0.0256132  0.27063382 0.703753  ],[1.82594825e-02 5.68473792e-05 4.05411353e-03],[0.05164562 0.00016079 0.01146676]
[0.02944234 0.06769541 0.9028622 ],[5.54392268e-02 1.36823227e-06 1.05913766e-05],[1.56805813e-01 3.86994526e-06 2.99569368e-05]
[0.2739694  0.00858875 0.71744186],[5.00344085e-02 3.52940333e-04 2.90671822e-05],[1.41518678e-01 9.98266012e-04 8.22144067e-05]
[0.14076142 0.03916103 0.8200776 ],[6.88780689e-02 1.53067355e-05 6.18026274e-05],[1.94816598e-01 4.32939860e-05 1.74804228e-04]
[0.01132073 0.01957034 0.96910894],[6.46081244e-02 2.41446874e-07 2.55104830e-07],[1.82739371e-01 6.82914887e-07 7.21545422e-07]
[0.15164171 0.05435883 0.79399943],[6.86627668e-02 1.71895982e-05 7.10479817e-05],[1.94207632e-01 4.86195259e-05 2.00954038e-04]
[0.00875475 0.0084039  0.9828414 ],[6.06424654e-02 1.43070957e-07 1.29471385e-07],[1.71522794e-01 4.04665776e-07 3.66200377e-07]
[0.00528263 0.0045249  0.9901924 ],[5.84458493e-02 8.64717714e-08 9.39766046e-08],[1.65309826e-01 2.44579104e-07 2.65805978e-07]
[0.02088292 0.11636095 0.86275613],[3.50332320e-02 1.71451683e-05 5.36069468e-04],[9.90889437e-02 4.84938590e-05 1.51623342e-03]
[0.55107784 0.00547004 0.44345215],[0.00896142 0.02125607 0.0002547 ],[0.02534673 0.06012125 0.00072041]
[0.02845076 0.0177891  0.9537601 ],[6.48751109e-02 2.69791535e-07 2.54444064e-07],[1.83494523e-01 7.63085695e-07 7.19676493e-07]
[0.01629002 0.00645549 0.9772545 ],[5.92823174e-02 1.49314760e-07 1.17148859e-07],[1.67675715e-01 4.22325916e-07 3.31347010e-07]
[0.30569047 0.072958   0.6213516 ],[0.04858025 0.00553884 0.00072496],[0.1374057  0.01566622 0.0020505 ]
[0.0737368  0.04909495 0.87716824],[7.38827322e-02 2.94633771e-05 1.08753379e-05],[2.08971924e-01 8.33350149e-05 3.07601007e-05]
[0.3499044  0.03491802 0.6151776 ],[0.00515467 0.05113826 0.00072383],[0.0145796  0.14464083 0.0020473 ]
[0.07918049 0.15248464 0.76833487],[0.03897539 0.00773118 0.0006772 ],[0.11023905 0.02186709 0.00191541]
[0.08652405 0.03376205 0.87971383],[4.40567512e-02 1.51902502e-04 7.90381828e-06],[1.24611310e-01 4.29645157e-04 2.23553740e-05]
[0.21580376 0.07674078 0.70745546],[0.02647322 0.00368153 0.00010897],[0.07487757 0.01041295 0.00030821]
[0.13212971 0.04059857 0.8272717 ],[7.22773311e-02 7.67884028e-06 3.45644346e-06],[2.04431164e-01 2.17190401e-05 9.77629844e-06]
[0.02200311 0.02559905 0.9523979 ],[7.17098917e-02 1.03967970e-06 1.29617074e-06],[2.02826203e-01 2.94065827e-06 3.66612447e-06]
[0.60208714 0.00722637 0.39068648],[0.00041396 0.03889157 0.00541597],[0.00117086 0.11000198 0.01531867]
[0.01473564 0.02201143 0.96325296],[6.47123858e-02 2.51581347e-07 2.71103356e-07],[1.83034267e-01 7.11579506e-07 7.66796087e-07]
[0.05788242 0.37857786 0.5635397 ],[0.00282406 0.00179741 0.09486724],[0.00798766 0.00508385 0.26832509]
[0.07632744 0.15648974 0.7671828 ],[0.09537818 0.00021401 0.00026329],[0.26977024 0.0006053  0.00074469]
[0.02721781 0.30606148 0.66672075],[0.01069286 0.00025076 0.01809436],[0.03024398 0.00070924 0.05117858]
[0.35477298 0.02963316 0.61559385],[0.04805452 0.00689836 0.00092431],[0.13591872 0.01951151 0.00261434]
[0.03520283 0.34555808 0.6192391 ],[5.25051007e-02 1.66112528e-05 1.81797251e-04],[1.48506851e-01 4.69837181e-05 5.14200277e-04]
[0.3989201  0.01433541 0.58674455],[0.03573138 0.00479784 0.00029216],[0.10106362 0.01357034 0.00082636]
[0.00654666 0.02092427 0.972529  ],[6.14313714e-02 1.74814334e-07 2.35316503e-07],[1.73754157e-01 4.94449604e-07 6.65575581e-07]
[0.06010909 0.01828182 0.92160904],[6.50297960e-02 1.70102987e-06 7.44857717e-07],[1.83932039e-01 4.81123901e-06 2.10677577e-06]
[0.05073294 0.1335369  0.8157302 ],[5.71748508e-02 3.12328367e-06 2.39896761e-05],[1.61714899e-01 8.83398026e-06 6.78530506e-05]
[0.08768125 0.02324618 0.8890726 ],[6.52211218e-02 3.54595268e-06 1.24608309e-06],[1.84473190e-01 1.00294688e-05 3.52445521e-06]
[0.03120827 0.04451745 0.92427427],[6.64021387e-02 3.62074530e-07 3.38188933e-07],[1.87813610e-01 1.02410142e-06 9.56542752e-07]
[0.01814978 0.01541302 0.96643716],[6.21262736e-02 2.13832276e-07 1.76972291e-07],[1.75719637e-01 6.04809009e-07 5.00553229e-07]
[0.09761538 0.06204464 0.84033996],[8.59028903e-02 1.00211203e-04 5.79060081e-05],[2.42970065e-01 2.83440085e-04 1.63782924e-04]
[0.1610225  0.03291675 0.80606073],[5.01384752e-02 3.92906593e-05 2.98093187e-06],[1.41813023e-01 1.11130767e-04 8.43134856e-06]
[0.16886729 0.03219997 0.7989328 ],[4.64100207e-02 1.45345667e-04 8.85854235e-06],[1.31267361e-01 4.11099628e-04 2.50557415e-05]
[0.02017241 0.5314113  0.44841626],[0.00314724 0.00313242 0.10985994],[0.00890173 0.00885983 0.31073083]
[0.02099863 0.3792575  0.59974384],[5.08323337e-02 1.34866987e-05 1.66453175e-04],[1.43775551e-01 3.81461445e-05 4.70800675e-04]
[0.02704537 0.14836317 0.8245914 ],[5.61319424e-02 4.29459071e-06 3.62597010e-05],[1.58765108e-01 1.21469369e-05 1.02557922e-04]
[0.025036   0.00913699 0.965827  ],[6.73189494e-02 3.83117142e-07 3.96494618e-07],[1.90406743e-01 1.08361892e-06 1.12145613e-06]
[0.07749315 0.06596909 0.8565377 ],[4.98553564e-02 2.21881091e-04 1.74349639e-05],[1.41012242e-01 6.27574495e-04 4.93135249e-05]
[0.09027793 0.08598492 0.82373714],[0.09668425 0.00011238 0.00010903],[0.27346436 0.00031786 0.00030839]
[0.01722912 0.3879074  0.59486353],[0.00104773 0.00267728 0.08088625],[0.00296343 0.00757249 0.22878087]
[0.05638934 0.02723124 0.91637945],[5.07241946e-02 6.73881339e-05 5.37170039e-06],[1.43469688e-01 1.90602426e-04 1.51934631e-05]
[0.03330208 0.04518528 0.92151254],[7.41975343e-02 1.30584345e-06 1.38293602e-06],[2.09862319e-01 3.69348304e-06 3.91153374e-06]
[0.10231818 0.01906412 0.8786177 ],[6.29847381e-02 3.22058967e-06 9.92385683e-07],[1.78147742e-01 9.10920319e-06 2.80689058e-06]
[0.07441175 0.03394409 0.8916442 ],[5.50897894e-02 7.45999209e-05 7.72885112e-06],[1.55817455e-01 2.11000440e-04 2.18604922e-05]
[0.39559257 0.04917307 0.5552343 ],[0.00864212 0.026249   0.00036528],[0.02444361 0.07424339 0.00103316]
[0.07817453 0.08738174 0.83444375],[7.61346500e-02 8.93257789e-05 2.69789529e-04],[0.21534131 0.00025265 0.00076308]
[0.01688482 0.08407401 0.8990412 ],[4.67629906e-02 9.25864645e-06 1.48812471e-04],[1.32265711e-01 2.61874068e-05 4.20905228e-04]
[0.0424524  0.03258839 0.92495924],[6.88379402e-02 7.21511149e-07 5.95405528e-07],[1.94703097e-01 2.04074170e-06 1.68406115e-06]
[0.01918831 0.02481886 0.95599276],[7.07793174e-02 1.32795361e-05 4.76784985e-06],[2.00194141e-01 3.75602000e-05 1.34855159e-05]
[0.00701466 0.5231825  0.46980286],[3.41908316e-02 1.95940572e-05 6.42193403e-04],[9.67062756e-02 5.54203629e-05 1.81639724e-03]
[0.07265877 0.03749901 0.88984215],[6.35123560e-02 2.46310756e-05 4.92878091e-06],[1.79640071e-01 6.96672023e-05 1.39406976e-05]
[0.01694077 0.2575634  0.7254958 ],[2.60498429e-02 3.72715932e-05 1.73454029e-03],[0.07368008 0.00010542 0.00490602]
[0.02423861 0.03342376 0.9423377 ],[6.09693360e-02 1.28165750e-06 5.72786838e-06],[1.72447324e-01 3.62507485e-06 1.62008583e-05]
[0.00605789 0.00452049 0.98942155],[5.85852445e-02 9.71698964e-08 1.11864544e-07],[1.65704095e-01 2.74837971e-07 3.16400710e-07]
[0.03192319 0.0577724  0.9103044 ],[5.83157339e-02 1.11637545e-06 6.12954966e-06],[1.64941804e-01 3.15758660e-06 1.73369845e-05]
[0.01221683 0.4009241  0.58685917],[5.61272531e-02 2.70891361e-05 2.36544499e-04],[1.58751845e-01 7.66196474e-05 6.69048878e-04]
[0.01427262 0.46015656 0.52557087],[0.00146905 0.00163921 0.10629662],[0.00415511 0.00463638 0.30065223]
[0.08636617 0.07331399 0.8403199 ],[8.89301493e-02 2.70090980e-05 2.47324101e-05],[2.51532447e-01 7.63932653e-05 6.99538196e-05]
[0.05813098 0.04457759 0.89729136],[6.94917023e-02 1.14082778e-05 3.94390822e-06],[1.96552216e-01 3.22674823e-05 1.11550570e-05]
[0.2335957  0.07922063 0.6871837 ],[0.03070048 0.00916354 0.00053272],[0.08683406 0.02591841 0.00150677]
[0.0393381 0.0222557 0.9384063],[6.82056179e-02 4.76394806e-07 5.09507283e-07],[1.92914620e-01 1.34744799e-06 1.44110422e-06]
[0.18969706 0.0727089  0.73759407],[0.06317667 0.00128389 0.00024748],[0.1786906  0.00363138 0.00069999]
[0.01808626 0.00677039 0.9751433 ],[6.12749785e-02 1.39104990e-07 1.49049662e-07],[1.73311811e-01 3.93448327e-07 4.21576107e-07]
[0.1349292  0.13252893 0.73254186],[0.07454352 0.00011387 0.00037717],[0.2108409  0.00032207 0.0010668 ]
[0.02682994 0.01920404 0.95396596],[6.10536901e-02 1.62936625e-07 2.17658685e-07],[1.72685913e-01 4.60854368e-07 6.15631728e-07]
[0.3063125  0.01171359 0.6819739 ],[0.00278582 0.07702277 0.00095723],[0.00787948 0.21785328 0.00270747]
[0.26290134 0.05409399 0.6830047 ],[0.02411077 0.01487463 0.00070614],[0.06819556 0.0420718  0.00199726]
[0.00275009 0.86925536 0.1279946 ],[7.71182363e-06 3.47308265e-02 2.90066643e-04],[2.18123311e-05 9.82336117e-02 8.20432362e-04]
[0.01144473 0.01231334 0.9762418 ],[5.97238322e-02 1.75638029e-07 2.95809387e-07],[1.68924507e-01 4.96779366e-07 8.36675294e-07]
[0.03889579 0.02048967 0.9406146 ],[6.61345738e-02 3.83285080e-07 4.57966275e-07],[1.87056822e-01 1.08409392e-06 1.29532423e-06]
[0.04835742 0.4819014  0.46974114],[0.00046689 0.01958169 0.01444781],[0.00132055 0.05538537 0.04086458]
[0.04299838 0.14625266 0.810749  ],[7.10930693e-02 2.80396051e-05 1.05090512e-04],[2.01081566e-01 7.93079795e-05 2.97240855e-04]
[0.10119615 0.01449055 0.8843133 ],[6.45234621e-02 1.75672611e-06 7.31215912e-07],[1.82499910e-01 4.96877177e-06 2.06819092e-06]
[0.00464146 0.00549143 0.9898671 ],[5.89238456e-02 1.03546354e-07 1.20150800e-07],[1.66661803e-01 2.92873316e-07 3.39837782e-07]
[0.03170754 0.59319377 0.37509868],[3.02314557e-05 3.63017396e-02 7.95176467e-04],[8.55074694e-05 1.02676825e-01 2.24909869e-03]
[0.02075065 0.01928159 0.95996773],[6.43225718e-02 2.74285639e-07 3.36073709e-07],[1.81931707e-01 7.75796941e-07 9.50559994e-07]
[0.0011811  0.00201162 0.9968072 ],[5.98252438e-02 1.06713845e-07 1.11638716e-07],[1.69211342e-01 3.01832333e-07 3.15761972e-07]
[0.13546793 0.15018687 0.7143452 ],[0.04177872 0.00016059 0.0022482 ],[0.11816807 0.00045421 0.00635888]
[0.00556785 0.01775465 0.97667754],[6.24682393e-02 1.62205925e-07 1.65222734e-07],[1.76686863e-01 4.58787638e-07 4.67320462e-07]
[0.02042733 0.14806928 0.8315034 ],[3.31995481e-02 2.81233538e-05 9.01884413e-04],[9.39025023e-02 7.95448567e-05 2.55091434e-03]
[0.0214547  0.02343932 0.95510596],[6.78148175e-02 4.49529192e-07 4.85386486e-07],[1.91809269e-01 1.27146056e-06 1.37288030e-06]
[0.01279275 0.37376645 0.6134408 ],[0.00740929 0.00033022 0.02856334],[0.02095663 0.000934   0.08078933]
[0.06227021 0.19229989 0.7454298 ],[3.73688072e-02 2.90951498e-05 7.25563657e-04],[1.05694948e-01 8.22935109e-05 2.05220393e-03]
[0.00956539 0.00891976 0.9815149 ],[6.02666403e-02 1.81670959e-07 1.39598940e-07],[1.70459800e-01 5.13843069e-07 3.94845428e-07]
[0.03804175 0.15547998 0.80647826],[2.72283302e-02 7.86520950e-05 2.81514594e-03],[0.07701335 0.00022246 0.00796244]
[0.23921166 0.0673895  0.6933989 ],[3.09327640e-02 2.63091556e-03 9.49908638e-05],[0.08749107 0.00744135 0.00026867]
[0.00698541 0.00308399 0.9899305 ],[5.98118948e-02 1.29388554e-07 1.67792177e-07],[1.69173586e-01 3.65966097e-07 4.74587946e-07]
[0.02195383 0.02555863 0.9524875 ],[6.43834693e-02 2.31923743e-07 2.45281495e-07],[1.82103951e-01 6.55979407e-07 6.93760832e-07]
[0.01608459 0.08634058 0.89757484],[6.83689035e-02 9.66510696e-07 1.73095492e-06],[1.93376461e-01 2.73370507e-06 4.89587985e-06]
[0.03472643 0.01391128 0.9513624 ],[6.28617700e-02 1.82200977e-07 1.75614406e-07],[1.77799935e-01 5.15342185e-07 4.96712551e-07]
[0.03498097 0.05223555 0.9127835 ],[6.92276398e-02 2.88613503e-06 1.41549949e-06],[1.95805334e-01 8.16322261e-06 4.00363716e-06]
[0.03796087 0.21912979 0.7429093 ],[6.64500546e-02 3.54613335e-06 1.32297698e-05],[1.87949137e-01 1.00299797e-05 3.74194397e-05]
[0.02440415 0.04024294 0.9353529 ],[7.01917874e-02 8.44121309e-07 7.16580877e-07],[1.98532355e-01 2.38753561e-06 2.02679679e-06]
[0.06726232 0.02314093 0.9095968 ],[6.36177492e-02 2.98588038e-07 2.41291243e-07],[1.79938167e-01 8.44534505e-07 6.82474698e-07]
[0.03015644 0.05937834 0.9104652 ],[6.36925352e-02 2.84099952e-07 2.36389397e-07],[1.80149694e-01 8.03556011e-07 6.68610183e-07]
[0.0276413  0.09889834 0.8734603 ],[5.80426174e-02 1.28944049e-06 7.63123418e-06],[1.64169313e-01 3.64708845e-06 2.15843898e-05]
[0.0104574  0.31945547 0.6700871 ],[0.0137836  0.00011521 0.00892522],[0.03898592 0.00032585 0.02524435]
[0.0049241  0.00191586 0.99316   ],[5.78457579e-02 7.27498562e-08 7.54939576e-08],[1.63612511e-01 2.05767667e-07 2.13529157e-07]
[0.12396713 0.06862728 0.8074056 ],[7.98768278e-02 1.58433663e-05 9.65750560e-06],[2.25925786e-01 4.48118070e-05 2.73155508e-05]
[0.2605413  0.03746039 0.7019983 ],[0.01430308 0.02160894 0.00055146],[0.04045523 0.06111931 0.00155977]
[0.01206727 0.1180968  0.86983585],[1.62192473e-02 8.86073835e-05 6.31973214e-03],[0.04587496 0.00025062 0.0178749 ]
[0.02558771 0.08452108 0.88989127],[6.68613614e-02 5.58444068e-07 4.49453255e-07],[1.89112488e-01 1.57951835e-06 1.27124578e-06]
[0.01507513 0.01684627 0.96807855],[6.21091447e-02 2.11207727e-07 1.75617364e-07],[1.75671189e-01 5.97385663e-07 4.96720915e-07]
[0.0098763  0.31152242 0.6786013 ],[2.98845205e-02 1.87475773e-05 8.28577703e-04],[8.45261883e-02 5.30261561e-05 2.34357165e-03]
[0.0439381  0.06093879 0.8951231 ],[7.97260690e-02 3.32277109e-06 3.39068536e-06],[2.25499376e-01 9.39821588e-06 9.59030646e-06]
[0.03552161 0.02513988 0.93933845],[6.52516338e-02 3.91367211e-07 3.24181664e-07],[1.84559491e-01 1.10695364e-06 9.16924211e-07]
[0.55457824 0.00438692 0.44103482],[0.00176264 0.09933246 0.00124799],[0.00498551 0.28095464 0.00352986]
[0.01639205 0.11253584 0.8710721 ],[6.17098078e-02 1.14692097e-06 4.61114754e-06],[1.74541694e-01 3.24398239e-06 1.30422948e-05]
[0.11311741 0.2001605  0.6867221 ],[7.67344827e-02 3.12104067e-05 8.51398321e-05],[2.17037892e-01 8.82763610e-05 2.40811810e-04]
[0.68177044 0.01559504 0.30263448],[0.0012385  0.04927202 0.00844049],[0.003503   0.13936231 0.02387331]
